seller_id,type,mape_val,mape_test,smape_val,smape_test,wape_val,wape_test
k_1430239a_1,stable,39.819913978081225,53.6527611146381,51.57547269138573,73.47950153164611,40.74750374681982,53.96706173002806
k_1464afc7_0,stable,15.667554886779952,49.467305234719454,78.73921168744648,67.94289214159613,47.71743747683345,49.28701029923379
k_1464afc7_1,stable,52.06184681261298,59.27410894098526,113.60080177147907,87.51649135075371,88.9676879246984,62.74233567037892
k_14d79857_0,stable,23.55061424189829,59.11525980987279,26.972133801330532,124.97087741853481,25.421317605229998,96.09829401070516
k_14d79857_1,stable,21.375829560750915,28.44408654876315,24.560627872428373,46.73196155350094,22.115582050522697,48.57193854105356
k_1554a685_0,stable,21.74965534819697,38.10808768461647,25.234575225067175,50.51403917724571,22.786823631424355,38.24786652263307
k_1554a685_1,growth,15.371947273368674,43.32339526124847,17.53874116369446,57.82686527070029,14.919096779919485,44.41575446937815
k_16090f2c_0,growth,38.625049810615586,53.32204449153334,48.56526851007654,73.82903796059142,38.676755310823225,53.37418281472915
k_16090f2c_1,growth,40.34274124402844,45.881059199235025,50.96020715034513,63.8343343792262,40.22148828074632,48.62639240618687
k_165fc07b_0,stable,1259.203979780192,,190.86259802050307,200.0,2319.780677423249,
k_165fc07b_1,stable,728.4908763751181,,185.6397799131991,200.0,1437.3519593028002,
k_1660ad78_0,stable,108.0844381269489,35.858703340591646,75.19101606064034,98.18272649048622,58.5989862749446,67.60042578245888
k_1660ad78_1,stable,38.261734939059956,45.58616409709778,99.53691335998656,153.0147147892296,82.83970661767535,157.4017427356069
k_17306570_0,stable,25.520424995290558,44.4704457417089,84.03911686862978,51.322785016774816,65.9276250073648,48.53266809403683
k_17306570_1,stable,124.27234521355611,43.20249719804551,75.70080598859538,63.65702205250982,68.19116490124297,51.75833473144355
k_1771297a_0,decline,46.83386107149542,47.70423837374134,111.81655319677563,49.639163816062286,66.14805536144911,49.5484241574794
k_1771297a_1,stable,46.10212487567325,169.10641887723384,53.778167016719,163.8767232119904,47.08904105583062,883.9874216551196
k_1782ce2d_0,stable,61.337543068577524,10.336503966059132,108.18161326148574,136.96661163313132,102.30444026700367,165.55361243454087
k_1782ce2d_1,seasonal,58.89858075902019,,131.80676328885806,200.0,86.63292919951589,
k_17908cf9_0,seasonal,61.31307778059036,75.29419748999737,162.80646932404582,173.58497411482145,120.14806108594513,151.09052624474853
k_17908cf9_1,stable,42.21710745981647,56.38579841523945,105.9254238386939,159.50799563136553,65.62197925344111,112.38162954933686
k_17a053fc_0,growth,19.98759175936847,48.106303477692066,23.658851381163473,66.51094748104919,20.504782798441976,50.044018833528305
k_17a053fc_1,stable,13.79357464443513,42.49365588408322,16.691227628928615,58.25662175071372,16.09795861302212,44.99018248944917
k_17ca9b9e_0,stable,48.023088249615476,38.915498096932424,56.61059439110503,51.728915259951066,58.51943757514591,38.75181332935054
k_17ca9b9e_1,stable,35.03452236481297,49.66016135449197,32.0280087142609,71.00144380852646,34.326218655628864,53.813254716987316
k_17e34d82_0,stable,39.19128913127818,31.91107785284225,48.76813436238862,38.58696043152155,50.38213969148392,34.84456915326242
k_17e34d82_1,stable,24.564847565957848,44.69129922490236,26.009118040995315,57.797770249413404,24.57170851635324,44.156256588621766
k_17f51e71_0,stable,27.318880623738025,26.847660798230162,24.618446585972794,34.725237063572614,26.82319154840142,27.643144725972764
k_17f51e71_1,stable,5.500284743778596,39.27679316189989,5.703979276314428,50.53271364178623,5.130337321788369,38.3646239650993
k_1835b56c_0,stable,18.479190643262697,44.06310527513118,21.489200423787207,58.58206433285885,19.294468786456253,43.07021706540262
k_1835b56c_1,stable,19.61857687050268,45.5869954578106,21.944970737427518,64.23866776428743,19.814857764268794,47.41904957837125
k_1838dd9b_0,stable,24.959511405625058,51.28548461558036,28.726513464007258,71.5962550684941,24.514313110818637,52.78327364856494
k_1838dd9b_1,stable,29.79836416755473,42.01904131452832,35.87713950793683,56.23782700645914,29.85161624805303,41.91380402960356
k_184a67a8_0,seasonal,58.8655233830938,78.87910629333908,88.51239594372942,153.50090091566366,66.1715051191531,95.10368580792279
k_184a67a8_1,other,48.233661862309674,88.50488624592435,109.8112937787919,186.25337216788367,84.8230025429901,143.19233778137436
k_18a349e7_0,growth,24.438573143472595,61.464230612167405,28.86886829665034,90.70703767165935,25.391646368864933,62.383336810383916
k_18a349e7_1,stable,64.67707417063875,75.74011151734608,95.9597827223425,124.54482902091029,63.86795641063223,80.9854930538607
k_1900267e_0,stable,24.174619507815713,53.46169152432944,28.63079815684776,74.92946040350367,24.30724299537318,52.92223971962251
k_1900267e_1,stable,24.202785672810638,31.72470333851902,27.8451986617502,40.40276171977932,23.855692516154225,30.669200779655814
k_1a3df491_0,stable,19.004692224250572,42.42159531445056,18.941848472716913,54.72631627695089,19.214216269184774,41.46005453370047
k_1a3df491_1,stable,25.00348429915018,31.741897962532224,24.49498722540274,44.13523795440356,24.929434511377337,37.93313833487076
k_1b4c3a6f_0,stable,22.06102222036285,41.51519025772283,81.23749935259093,52.94812755639141,64.65637078649314,40.05069059312204
k_1b4c3a6f_1,stable,30.97663392716975,25.594391269124678,32.97524801456509,33.16625412896763,30.762378771171576,28.907034496154328
k_1b7e5006_0,decline,37.74308763167548,302.21322872151785,93.56948245564011,173.45085200707288,96.71774140781334,3360.689831952429
k_1b7e5006_1,stable,15.352684236318145,354.45439976361877,76.12949165946915,92.66338185131907,73.37940884879376,103.87127897510673
k_1b938a7e_0,stable,19.930988003698157,42.11335109584824,81.53102647850181,53.354179588615345,77.6594541715266,42.37285269299079
k_1b938a7e_1,stable,12.864035342026458,36.40032738103082,76.37644697402183,98.12465590877615,48.54531896657818,59.53413193006062
k_1bb2bdb9_0,growth,55.0282758737034,56.44036664234905,76.54730760959436,81.4979414867413,55.17568377725832,59.20405745643441
k_1bb2bdb9_1,stable,52.5518164754916,59.867382637176945,71.300803312893,85.78740648557138,52.583318426347326,59.70731957448684
k_1c5e4e49_0,stable,32.80411524380542,52.59912099084053,42.88558158256674,115.23274158643251,34.69361307440089,72.51800039876883
k_1c5e4e49_1,stable,42.34089952807963,64.89455839188068,99.63562781413584,130.7842830264247,70.59350991487536,79.70316421310113
k_1c68394e_0,stable,19.066715559316204,55.36852156656068,20.09078782555136,82.86506522323907,18.408800333712037,68.20422070088368
k_1c68394e_1,stable,29.199195127977873,35.0912274983583,34.42533245655695,95.32020935863841,30.792475454093598,64.39133052103708
k_1caf2832_0,stable,35.03230971954932,33.81883957425265,44.75783918105126,44.648189377756424,35.99207641055285,40.62054966933269
k_1caf2832_1,stable,33.87831538110908,53.30810762013066,41.151760309624954,74.08712371275658,34.47090280742648,53.11511403620736
k_1ce3ae5a_0,stable,24.708209188282133,43.073789991584086,25.76860286438145,55.63926238872013,24.219567595982873,42.247516277507
k_1ce3ae5a_1,stable,27.604192968564007,46.28681377412886,32.45127909967335,62.19499291986129,27.0973127778943,45.67490556530729
k_1d2732ef_0,decline,83.46111822978793,98.93771408716827,163.68585480889004,155.39762062459133,97.72561715832718,715.6260088949671
k_1d2732ef_1,seasonal,39.94217899110042,54.48371968155317,102.95585575469642,116.77518021182836,71.11297288254464,78.24623565167862
k_1d29dfba_0,stable,20.513658306017373,74.1832441146073,140.95272769779604,118.69416410545853,205.3512863746258,73.89056082559784
k_1d29dfba_1,stable,38.74815248168296,69.81138465681747,50.297018421311144,140.23407260361142,40.26530583538697,87.03593369818175
k_1d8dbc4f_0,stable,18.7215764169564,42.14301434666473,21.360275681883813,55.63848680478717,18.897634432625278,41.167961333051686
k_1d8dbc4f_1,stable,19.321667126220056,48.07464139556294,19.170450355094903,65.45877303593522,19.25809108187351,47.82761523326252
k_1da3aeb7_0,stable,48.398108603442466,54.14007264766153,65.53811589476982,75.79647619365998,48.960896138550076,53.63526761939752
k_1da3aeb7_1,stable,30.072335285922673,51.135754027903346,35.81125578078082,70.59998960506486,29.65045150772962,51.0461498395971
k_1eade46f_0,stable,9.094890333616341,67.76222609508049,9.485677569044247,45.71263837680914,9.731196303238189,44.57547814783121
k_1eade46f_1,stable,35.54848965074429,64.31391630991557,43.29401169590471,95.54010916887732,35.98525088987496,64.80784518693812
k_1f1bb1f0_0,stable,7.196980996744694,47.317789429389805,7.876495245081854,67.3733539666201,7.1074951651340825,50.040562079399024
k_1f1bb1f0_1,stable,36.48335752886977,45.25600403511983,96.42705297873171,60.04694136001919,84.45373060198612,44.17726934305005
k_1f50f920_0,stable,131.88320188646304,33.08869188244641,62.112152802852314,29.7383976725309,66.2131503645017,29.812773202708726
k_1f50f920_1,stable,18.109326061707407,52.007994621134024,19.920868127863912,73.24797479342274,18.335359935563538,52.824954599964826
k_1f7fd2a6_0,volatile,,,200.0,200.0,,
k_1f7fd2a6_1,seasonal,,,200.0,200.0,,
k_1f9ab470_0,growth,33.267954939514574,55.89512241738883,40.53455826281425,79.88425040108726,33.141414981824205,57.13678428996882
k_1f9ab470_1,stable,14.274485170426706,29.179882299549803,15.649262034990205,38.54145407862542,15.51231454112477,32.47171733764229
k_2089a6d6_0,stable,26.995272312776148,36.06439022030034,29.49996225838551,46.029979249056105,30.712604792342326,36.897683462433086
k_2089a6d6_1,stable,32.59865990385107,23.08032730111354,40.57720393290958,27.983369512953683,32.86801373878052,21.65329266204089
k_20cb7c2f_0,stable,16.33481064241557,36.33983592038858,17.21556419054932,56.02049072201475,16.666894382973897,59.095255328033325
k_20cb7c2f_1,stable,29.613270038652455,80.16447832164211,34.91869348832711,76.01731509282476,30.72906945681008,58.43620461594541
