seller_id,type,kosis_category,status,mape_val,mape_test,smape_val,smape_test,wape_val,wape_test
k_33cbda87_0,other,생활용품,ok,94.37663026402615,99.42406257008291,179.3149107447548,131.8149896065623,92.999480756861,99.49793660988927
k_91f0eec2_1,other,자동차 및 자동차용품,ok,407.4246579008852,56.061968063040844,123.4831778347196,124.5149061921228,87.659254827522,95.80988538737505
k_5c853bb5_0,other,가구,ok,8.604240317025347,58.845821157989064,136.33034863861047,86.15172169965875,169.4438830762573,55.97042458504471
k_9cea4682_0,other,사무·문구,ok,,299.21322110248497,200.0,87.09107970038238,,72.84352928559889
k_31344c16_0,other,가구,ok,75.69634423253468,47.789500788620956,103.27491343105268,92.24634523106815,162.92943706753803,100.68476300011562
k_252e7623_0,other,가구,ok,63.85324803159911,60.0377547687006,130.08770498731795,78.14756424610863,90.92071769810109,67.50679360586173
k_91987866_0,other,스포츠·레저용품,ok,98.78808488792819,,155.37528433125266,200.0,1388.7270545235788,
k_612a743d_0,other,가구,ok,9.214930232799587,35.95878882363539,136.26968534943015,100.99512707465553,216.81350287169317,79.73928640226228
k_973f2178_0,other,스포츠·레저용품,ok,25.9396307440169,33.895586356460186,86.98453646647005,142.99450647600872,53.56285030107948,264.6911360080475
k_94b9108d_1,other,가전·전자,ok,41.66866770600738,66.51919703337059,150.87825726059754,133.95648891553228,127.59629787334794,87.04920480883173
k_57c764b4_1,other,생활용품,ok,34.572705990214196,111.47009106876173,99.50543675869375,150.89956987531542,57.17221525039897,102.80799430322844
k_9c3c24ec_0,other,스포츠·레저용품,ok,98.55218351999841,63.5074639521312,196.2478058245954,112.9926922295651,110.3152440224652,86.38814233900096
k_e5e33c0d_1,other,자동차 및 자동차용품,ok,47.704720872939646,305.90422756287313,97.064807721603,146.9205621872855,112.47677852585278,425.91174598689116
k_c89cf7c4_0,other,아동·유아용품,ok,33.68272577147981,24.705084483705228,27.548939995176973,25.67195421502973,32.04596264658727,24.31704055555176
k_ddd51ae8_0,other,생활용품,ok,44.180076922323465,87.90003262091732,64.80327794647756,159.1586736635234,38.63021206963079,86.68650643129627
k_5ab05b6d_0,other,화장품,ok,225.93761322525086,38.0912389141231,87.0136267445163,149.01757370783224,146.01223139502412,268.33940580405766
k_83645b16_0,other,아동·유아용품,ok,53.93207178081414,55.393159387795556,94.34688066294731,53.94077743539116,67.18422188905735,60.52317669494691
k_a6bd7d1c_1,other,패션용품 및 액세서리,ok,484.8469788479629,89.4648605951451,141.332916554647,55.61649600479438,415.4174968610598,62.394409161486074
k_888faa8b_1,other,스포츠·레저용품,ok,34.40939472978943,184.91748157795527,96.41062993952843,165.36054096926483,82.39841037473201,1048.5243625639885
k_26223717_0,other,스포츠·레저용품,ok,57.28069143998474,62.2567569387094,48.41947925641105,38.65684580474609,48.047520058865466,47.968229062473696
k_f0b47fbb_1,other,서적,ok,126.59737062046553,114.47828468292374,74.08535149295875,106.56010265537248,116.32755396211718,181.761860606493
k_e8f6dc8e_0,other,가구,ok,55.32927430502536,30.663409405232894,158.82997938444123,37.5828336162839,184.62954654476385,31.359839339022695
k_31ae0774_0,other,농축수산물,ok,56.460377542232095,20.091002034401114,102.88104206488435,82.51777950722933,85.79705967340394,66.56108944193677
k_1782ce2d_1,other,스포츠·레저용품,ok,46.53385223527821,271.8526661824713,93.06506490288,127.90862753122806,86.70802977844944,109.86743701791164
k_7a2d2949_0,other,애완용품,ok,,11.94172071973603,200.0,75.60221625323061,,57.8711894269826
k_2138ccb8_1,seasonal,통신기기,ok,100.0,100.0,200.0,200.0,100.0,100.0
k_6338ea67_0,seasonal,자동차 및 자동차용품,ok,138.41315442501048,543.2855635711992,66.43507334336147,130.89582865966048,76.97543350669164,291.914624636975
k_0db783cf_0,seasonal,통신기기,ok,59.60274569396643,203.71560558021523,81.41489505992489,110.83521885678076,62.849424466082695,100.41792866543608
k_25cf099d_1,seasonal,자동차 및 자동차용품,ok,289.5489757287988,2495.6873647755865,101.79743285256305,173.2242910515187,171.93954701008164,1170.6015188884396
k_863d2ebc_0,seasonal,자동차 및 자동차용품,ok,222.07687524131106,160.12109362563422,77.58224587652548,162.97541696573302,101.70931564868842,601.0098997293968
k_6c177e38_0,seasonal,통신기기,ok,132.48747701499275,74.99227994643,118.17846093751908,67.75139640320482,96.77661179424554,63.18286542543887
k_2b3e4a2a_0,seasonal,컴퓨터 및 주변기기,ok,115.81473487113038,186.1748278797668,66.81355667045915,116.76966263832502,114.574617168935,232.42867877849642
k_712e6ed8_0,seasonal,자동차 및 자동차용품,ok,1131.365589813658,63.28099227631593,109.81485824600166,149.35702263177484,122.65001954551306,343.3095904881045
k_cd843d4c_0,seasonal,가구,ok,4.331116420703294,21.104519913341285,69.49276867443622,80.89995624476126,67.98462501235971,72.43020897608278
k_b335c59a_1,seasonal,생활용품,ok,34.41426598274204,45.44431458074029,94.44538689472702,152.9354654958026,74.73281422154882,174.84930621525544
k_e48cc16a_1,seasonal,컴퓨터 및 주변기기,ok,40.43810622351401,31.500447853345953,144.54567313494593,34.53187450137734,423.69008414375406,27.06564610449305
k_3f995f07_0,seasonal,자동차 및 자동차용품,ok,38.98308205964011,275.29613309361815,87.32063291643811,127.42206609574822,102.08448572911254,249.45158830080052
k_75d34ebb_0,seasonal,통신기기,ok,414.1135062805017,322.3989078397256,155.18399966184145,95.33936617959368,104.02213737472965,84.04769126163212
k_c3fe93ba_0,seasonal,서적,ok,51.69306597792579,,55.433749351588524,200.0,48.056675112939445,
k_6a8b085f_1,seasonal,자동차 및 자동차용품,ok,172.72520221149568,84.7543705089503,70.85539128326265,153.17601865248898,100.76889869071206,423.47470878090877
k_92eb0f42_1,seasonal,통신기기,ok,82.18290308688111,42.90681526514567,67.67449262992544,56.79696778872978,55.92024390698289,58.353730092380076
k_b4ffb71f_0,seasonal,자동차 및 자동차용품,ok,170.7436490119486,184.933203391529,76.11791015982759,83.10784449080528,68.02803574534826,81.96797460472737
k_7202e2ba_1,seasonal,통신기기,ok,336.5635895993421,100.41067643534225,158.16581952756422,91.29409771201895,93.41737912679918,84.3513173105435
k_ffdd9f82_0,seasonal,생활용품,ok,17.3152169252105,8658.729675753477,17.186588196288852,159.96412554245705,18.97253243585019,144.75458306828293
k_058cb5ae_1,seasonal,가방,ok,16.933220783691617,120.04128310600402,77.3010141477145,105.49800600505372,77.91538073874649,123.28403519562441
k_99eaacc9_1,seasonal,통신기기,ok,75.06494149429828,49.0838248984522,97.39887611239068,64.77830354040765,73.75029018379979,66.60291533056277
k_165fc07b_1,seasonal,컴퓨터 및 주변기기,ok,100.0,,66.66666666666666,,100.0,
k_4305fe92_0,seasonal,스포츠·레저용품,ok,100.0,100.0,200.0,200.0,169.78780725839408,100.61339951902019
k_184a67a8_1,seasonal,가구,ok,88.71920438661756,34.467816292856554,70.30554129492671,94.7929796017902,77.76917026046691,57.76455196507055
k_acb6c2ca_0,seasonal,스포츠·레저용품,ok,91.2903658167979,66.6765901438221,179.13660563660306,142.94343551903265,132.98567313237692,102.72598308669897
k_9c3c24ec_1,seasonal,스포츠·레저용품,ok,79.37368242391236,100.0,43.8675318503613,133.33333333333331,79.37368242391236,100.0
k_2a5b78b4_0,seasonal,화장품,ok,1136.1999602467308,280.1725490610405,151.8803006306483,112.35863436005877,577.8730606896088,249.6762246412609
k_5ee7fd21_1,seasonal,자동차 및 자동차용품,ok,257.10842288712337,,170.83113619057985,200.0,830.8703910636984,
k_5882820e_1,seasonal,가구,ok,94.85866011214003,100.0,181.27958970064472,133.33333333333331,94.67295478732414,100.0
k_75d34ebb_1,seasonal,통신기기,ok,155.4097017694052,186.83360793754397,129.9547107214322,118.60246537857154,71.60430557668019,98.11232405992833
k_670a9dda_1,seasonal,가방,ok,50.38709991366942,38.503945705610185,67.81117848058969,99.87945222535394,49.96825462223209,62.40748504077227
k_6a8b085f_0,seasonal,자동차 및 자동차용품,ok,283.05591378611047,178.80778880734644,90.06083192940956,164.80185010104324,140.12517701161372,644.7901695658634
k_b4ffb71f_1,seasonal,자동차 및 자동차용품,ok,214.88366236089527,663.5157678540198,72.41227281880688,128.31787482114117,92.77688515268598,270.24029618078737
k_c8b0e2b0_0,seasonal,자동차 및 자동차용품,ok,170.6549626072026,96.68488575672403,77.69762655902386,155.05893972547554,93.66643796944447,512.274601114663
k_891071be_0,seasonal,가방,ok,18.579237729685808,52.91408910318619,79.69310647827554,157.31663614394148,23.29227887879977,687.3413925767652
k_3bb548e3_1,seasonal,컴퓨터 및 주변기기,ok,105.72998968131637,132.83328631024986,112.19393601933525,110.73778344751825,200.96486074040706,163.60653839641753
k_b98b715f_1,seasonal,생활용품,ok,7.792985787413185,108.37354060354214,135.83357357897407,156.76239502508025,350.565570185029,750.5579715788107
k_dc8798cb_1,seasonal,의복,ok,365.42297412325536,45.534144010681366,79.70752527419025,106.37034086583736,108.81592293205169,72.41454607411687
k_4305fe92_1,seasonal,스포츠·레저용품,ok,43.983243696975286,22.581413238264993,50.94900159080551,84.33241564329632,43.9006315484056,54.89896263695524
k_0db783cf_1,seasonal,통신기기,ok,179.4590156277823,92.34574486493834,56.68893353348097,121.4259269519999,62.24905062775945,104.98418992384512
k_2b1a40c1_0,seasonal,자동차 및 자동차용품,ok,19.03559149001164,114057.30097090923,77.3707375585127,170.9995553705475,68.61173880208862,760.8289720798961
k_b76dba6c_1,seasonal,통신기기,ok,58.806961573095236,83.15990134327981,63.73114267845269,82.46968949382766,51.02303836222156,79.01911615481514
k_e48cc16a_0,seasonal,컴퓨터 및 주변기기,ok,43.79826220668178,28.025251823896262,33.04991927366376,36.60968234653041,49.317432512281584,31.931752810998198
