seller_id,type,kosis_category,status,mape_val,mape_test,smape_val,smape_test,wape_val,wape_test
k_b1204cfd_0,decline,통신기기,ok,69.91459118772042,100.0,83.24446070186583,200.0,49.62703040557307,178.76597147342747
k_058cb5ae_0,decline,가방,ok,17.105616928716927,74.72708930889065,139.56848633674736,151.46698723131033,154.36391950847766,479.74836024077706
k_897060da_0,growth,컴퓨터 및 주변기기,ok,10.717756874750854,25.795616436806405,10.007992623648505,22.529133874782662,9.621746812208361,25.29801395364519
k_b39d7fe2_0,growth,생활용품,ok,20.488899119651215,26.734892515051207,81.88855151443623,32.41858674250454,60.900613892668275,29.685588803010997
k_4305fe92_1,growth,스포츠·레저용품,ok,33.873073313369964,10.74810319863577,46.285988387120454,74.28613545601101,31.526550487373978,48.00011654597672
k_da8622b1_1,growth,생활용품,ok,25.980364943275642,48.69509832579511,30.018391180925036,65.48783524444742,26.02916623887126,51.03882933478542
k_82e0a475_1,growth,가구,ok,10.77797331851621,27.589730600692924,9.512960405016536,23.236335181168702,8.875973756906824,25.533799421493764
k_f41ce2e2_0,growth,기타,ok,12.847332383642543,39.28885742788763,75.35229215277683,48.952954392386175,66.00841083344943,39.15574557935144
k_2e1c9f22_1,growth,화장품,ok,6.239431332678228,17.02773565477847,6.055536570978732,17.27551973835837,6.030912960825817,16.829061207626616
k_85d9eb9d_0,growth,컴퓨터 및 주변기기,ok,18.683223543421555,10.992696725545748,16.709380222416502,11.668145379780581,17.986182319458997,11.087100232174999
k_c826c40d_1,growth,스포츠·레저용품,ok,61.05143807940251,188.5695797680321,42.61211614512991,95.84122155846445,54.36110809752335,95.65555864340216
k_5cf13acc_0,growth,애완용품,ok,51.51677064399619,14.696265105102327,39.88853744211742,15.669012151738618,47.712981525193754,16.312614914826334
k_4bf2f4ee_1,growth,의복,ok,22.8147712861376,70.27651252031978,23.93284067707042,109.79742191740061,23.012504356138123,70.97236765983467
k_6b243f80_0,growth,스포츠·레저용품,ok,8.988173300598373,8.64528883122979,9.48413503269907,9.272190349962395,9.156092458612857,9.069864571743699
k_7d456afc_0,growth,생활용품,ok,76.97952837365634,39.39306704866151,59.34382163885663,31.24060591765226,56.309638694385534,38.04767514881243
k_048c2757_1,growth,신발,ok,34.88305704195741,27.81091721634391,29.2269496514925,23.75518930679874,34.536104441044124,25.642867872652687
k_5a8e7d50_0,growth,가구,ok,65.88385664388811,58.81645372831176,48.92988815611246,44.27484632070664,65.50243498606876,55.107813197998425
k_ea8482cd_0,growth,통신기기,ok,16.449855623551205,27.721663447464007,14.196768961104981,23.408392629130496,15.017029972626442,24.847815944401304
k_5236605f_1,growth,스포츠·레저용품,ok,22.115933275029263,54.99717739690645,25.447682371385028,100.5039339856956,21.571387799709935,98.472345090021
k_9a84ba99_0,growth,스포츠·레저용품,ok,27.993660145327205,62.62376869281846,36.151722765893695,94.27763568012345,33.605921347838816,66.57886943270616
k_827f8f69_1,growth,신발,ok,66.26232802061186,62.831276764683665,99.66482246527225,93.03384463145535,66.58024168705742,64.90928437714705
k_26223717_0,growth,스포츠·레저용품,ok,51.69074857081233,64.63290323594518,51.20424072717501,43.537585257686565,46.80779639270087,48.7155514761394
k_f789d2c4_0,growth,애완용품,ok,23.221094463684715,20.984921001794866,80.27426867710018,18.25513292216547,85.77446979030255,19.515407663847885
k_7299e27e_0,growth,기타,ok,22.70559476041244,28.815464308473103,28.27403109101942,24.68919193432076,31.382174725733115,26.07740623333828
k_318f287a_0,growth,생활용품,ok,27.42821169710024,4.3594991475752956,22.560959868689192,69.59664992298607,25.38762032293001,47.37997109748528
k_530ec610_1,growth,스포츠·레저용품,ok,13.923572029198983,28.70785749695975,13.976871828375812,35.48477738457156,13.950102012344706,32.503177032844576
k_6560211a_1,growth,패션용품 및 액세서리,ok,18.55462392469204,28.32721761376816,16.087841051245437,34.53797994563046,18.47336531108012,30.625021195729925
k_715bbd5b_0,growth,패션용품 및 액세서리,ok,16.172687210837026,31.689001673315676,14.14696799782825,37.53635744585698,15.169626751859482,34.718735540773416
k_1900267e_1,growth,생활용품,ok,30.008642542966317,5.478884098756786,25.867487251453607,5.24520581996516,30.41599050797878,5.204006552286419
k_17a053fc_1,growth,가구,ok,35.97513518484234,5.544279263505199,29.371745575286702,5.374893291982192,35.673680456246394,5.596694259309758
k_1da3aeb7_1,growth,스포츠·레저용품,ok,13.028855060303773,5.2018176880169555,12.81051264647578,5.449354527565281,13.023506396264423,5.119200701268219
k_16090f2c_0,growth,자동차 및 자동차용품,ok,36.421149537633084,42.45508113993888,30.762783134653642,54.74818609501174,36.05971624138033,44.04365197766255
k_7178f9f4_0,growth,화장품,ok,29.96270027696637,14.117112281328167,25.636567907838632,15.300994466246479,29.7666697210989,14.320032484196316
k_33a17d60_1,growth,생활용품,ok,34.924541258249825,157.82512616928878,29.183041074599508,52.86286303985936,28.981560328449795,45.472903171793696
k_1554a685_0,growth,가구,ok,8.740693022879546,20.78046233229424,9.232538893618253,23.399107937438767,9.009646498083884,20.83942548515483
k_ececbfcf_0,growth,화장품,ok,49.46523527115665,21.03503563332174,35.64050761200524,18.529810601150118,32.99892699133047,19.94447790897944
k_80904905_1,growth,화장품,ok,86.52154841014264,57.927745652999086,68.71025299180184,85.92072692504394,65.142945978888,65.81526960687036
k_715bbd5b_1,growth,패션용품 및 액세서리,ok,23.03826732654075,8.873341144666409,19.474003849561626,8.406922031934885,22.356775900559267,8.916963436913306
k_4869f7a5_0,growth,패션용품 및 액세서리,ok,43.81193394894209,25.904834151504346,35.436150743842674,20.52981863585898,43.33085933249639,20.17299950847583
k_f7ba60f8_0,growth,화장품,ok,56.2369643216576,20.94397518451325,42.303425642809444,17.808479640645057,51.626176894081595,18.20559960810756
k_16090f2c_1,growth,자동차 및 자동차용품,ok,23.04282203096775,39.31145529472125,19.365217726514725,30.203463480181362,19.642703681923894,33.02323152235074
k_070d1653_1,growth,애완용품,ok,21.611928617675225,20.578371143488635,25.32451730454329,23.438111925613555,24.892689114510812,21.34356942053475
k_1eade46f_1,growth,화장품,ok,27.664056903742868,45.062960149063436,23.246794239586034,35.79510233092445,24.809674754521595,32.185828316114346
k_abcd2cb3_1,growth,화장품,ok,152.55478956675648,27.51299473096558,71.27935688458197,31.826683707389364,80.37156863951415,29.173055571502694
k_fa1c13f2_0,growth,패션용품 및 액세서리,ok,15.489370239543469,7.6898554926345914,14.062941972252982,7.700172453691757,14.632885294478196,7.507518616827889
k_09f952a5_1,growth,가구,ok,8.604437204613484,11.340851918939704,8.730736300184025,11.135431632927668,8.76067113774776,11.010846593691639
k_2a6fbeaa_0,growth,가전·전자,ok,38.97332873583131,30.28720379485459,32.60374841225371,87.22489147762896,38.9391719342866,76.5099428590191
k_f0b47fbb_0,growth,서적,ok,21.191771626118253,58.63782633033452,25.546372868394922,122.43639383110443,23.765940076074838,78.11593094592901
k_b4ffb71f_1,growth,자동차 및 자동차용품,ok,53.72134408287644,14.385898315820375,39.32252367794118,15.30009854542145,46.48066635316345,15.225688956173538
k_1c68394e_1,growth,컴퓨터 및 주변기기,ok,23.705910329710843,31.015515052810017,30.157442241821396,38.24390160314557,28.890118436352765,33.7216523772076
k_dc8798cb_1,growth,의복,ok,21.358797912818257,29.327275026451126,24.414917383772096,90.14755899363246,23.40086636305517,61.15447468307869
k_b499c00f_1,growth,가구,ok,6.9182147084370555,11.014404935721837,7.059513801286367,11.94220459428652,7.1316073015974295,11.678013938135857
k_91f0eec2_0,other,자동차 및 자동차용품,ok,128.9155651401791,81.71630375382121,159.46274744507497,57.16435492010973,576.7182422659765,63.10610170013851
k_1d2732ef_1,other,컴퓨터 및 주변기기,ok,33.526188878148226,57.865066440470514,43.00146840394212,120.96559131902018,35.85202351538969,83.31646165967176
k_6f229cc5_1,other,스포츠·레저용품,ok,0.756101241197978,,133.58441785381146,200.0,238.6076936259786,
k_0b18d63d_1,other,자동차 및 자동차용품,ok,24.979546160097797,34.17514362901024,142.84823882468334,41.921669383299225,189.20599120683534,34.44355132081372
k_a1544b9e_0,other,가방,ok,14.402381502598798,89.38256831088114,76.50416061750315,187.20221996721304,33.18947643428392,135.42260647142066
k_78744a20_0,other,가구,ok,45.659164542858704,39.11246845229645,153.05555586660785,149.54029400788772,286.6073950209423,248.83291496252812
k_ad273c9e_1,other,생활용품,ok,60.13463081798071,75.82072684539506,95.32976898649927,129.13163004189832,107.90120302196051,75.50663752556923
k_33cbda87_0,other,생활용품,ok,91.60959194139892,98.61215127894484,170.21400797504057,129.73235565580566,89.94574239814209,98.9978660947162
k_c0312193_0,other,서적,ok,49.58518801652571,19.534912704904787,34.78697884937439,23.759198230140218,40.964481991316724,19.85208719991997
k_439a47cc_0,other,생활용품,ok,33.91167346337315,22.80986107571507,142.99842698777869,28.58841914593018,440.3918377680422,25.848601775150936
k_679769a9_1,other,화장품,ok,69.58034425004335,89.6867603808353,113.78307341053669,110.53405038034659,72.89594533269101,85.60984479690681
k_04aba032_0,other,화장품,ok,31.614221582945117,20.8501615074581,142.4330110551591,24.091896675490744,267.3362771593508,22.14991994790126
k_c89cf7c4_0,other,아동·유아용품,ok,33.31497397519882,37.278106836536764,34.812687865469556,39.92756769991237,32.658010123650214,38.55824775571964
k_989becdc_0,other,스포츠·레저용품,ok,41.810338047958055,40.02045310922394,150.95367486177597,54.6697794068265,362.5830524536349,41.587077888909214
k_b37c4c02_0,other,통신기기,ok,45.74834107941877,25.859749115982993,106.23795984595768,80.77039963348147,73.33615092663331,87.16444082124623
k_5c853bb5_0,other,가구,ok,18.470711544965546,58.371805961333564,140.11670575849095,84.84588893888433,159.66864744384816,55.61377492111692
k_a6bd7d1c_1,other,패션용품 및 액세서리,ok,285.491559590896,86.74725522065931,127.58942197303584,58.23454750547469,271.23976992344143,77.25687779010372
k_07017df3_0,other,통신기기,ok,55.058037993425636,33.91599605257811,92.6932465409677,146.9473259501118,56.54613986881668,136.3504247475604
k_404e1ba0_1,other,애완용품,ok,,39.58572981176404,200.0,32.43745976044075,,37.89663593387423
k_b1204cfd_1,other,통신기기,ok,67.61062325040382,72.79059557913698,167.37968202100478,144.21753265597738,195.00240497102604,91.60296954042444
k_9c3c24ec_0,other,스포츠·레저용품,ok,95.42714526066369,73.85441101065771,188.82752298451126,125.90910093401232,105.1326554641774,85.00756193322466
k_a7c88262_1,other,화장품,ok,69.63493317427185,12.946752935270894,168.9435546243687,137.94761763951655,227.596640918753,178.31547512198156
k_d03698c2_1,other,컴퓨터 및 주변기기,ok,148.93129561946765,13.531352978642083,161.78808407064122,76.54051965248297,510.2352802282381,62.352866444709406
k_058cb5ae_1,other,가방,ok,14.979691504086077,83.3453301244424,78.24235054040453,106.35125324602654,63.542509684343685,103.20501764672014
k_7a2d2949_0,other,애완용품,ok,,10.228535716312072,200.0,73.71123993005595,,58.572523433788795
k_5c853bb5_1,other,가구,ok,56.27089037080309,93.29544517062023,55.792344819389605,191.6222822414028,54.47707436933563,139.27992600408797
k_01cf7e3d_0,other,가전·전자,ok,48.86599174401341,42.674953665056464,66.43278768999448,151.41689330856315,48.48118547089637,114.063176815608
k_7b1222c3_0,other,아동·유아용품,ok,39.9810865569162,66.32343644302846,100.90413208066707,104.50705089599114,84.5144546910812,75.07889681758783
k_5b179e9e_0,other,생활용품,ok,69.90466379966026,75.96308538658127,169.15560841320803,124.16196726707875,109.76650676317674,79.55593825277029
k_b37c4c02_1,other,통신기기,ok,62.09659656228354,19.21465274838268,116.15905564098318,22.201113828170108,102.55629838355571,22.16289623552117
k_ff4e2d38_0,other,서적,ok,41.05230274376574,56.10279865568678,103.46253229893267,159.32540643902476,74.66100000297382,145.95331154168665
k_dbbcfe2c_0,other,스포츠·레저용품,ok,59.20590370539022,70.41716733940298,92.02494541581416,113.79784924636051,65.32416188886627,75.45436279157315
k_ec4608a1_0,other,가구,ok,43.70331291840265,37.5219405439818,56.364139118190614,33.771939558028706,43.841752760869575,35.17864960637028
k_c89cf7c4_1,other,아동·유아용품,ok,51.186038100092205,88.95329324614136,156.26399451888344,186.73626371367706,244.06919871145715,99.36047255525482
k_0b18d63d_0,other,자동차 및 자동차용품,ok,61.09607616744049,84.74910409258305,90.79944692483073,147.16875800433417,64.83739202714762,84.67305939751434
k_9d7a1d34_1,other,사무·문구,ok,244.48010302360234,362.53179522843936,90.97203107875048,112.95687889972967,79.16491308305137,259.2222055741941
k_01c97ebb_1,other,컴퓨터 및 주변기기,ok,21.548390376387164,28.197561464684856,141.38346726855406,34.86033848564915,237.7748000770293,28.042185881137062
k_dbbcfe2c_1,other,스포츠·레저용품,ok,4813.239806957902,36.79352696384608,197.34037591522593,41.093698926922436,14574.005155548064,40.60558033190975
k_888faa8b_1,other,스포츠·레저용품,ok,31.145301598641577,203.59947258266513,93.90655964348524,166.96394757898895,79.70854413059072,1051.389713131447
k_4bf2f4ee_0,other,의복,ok,128.26573777458324,35.95257611672809,121.56843792835691,48.68749549938027,89.75026255216957,43.91874705829238
k_973f2178_0,other,스포츠·레저용품,ok,49.63874962094681,21.212619350701285,101.38240355375996,141.24314563800638,77.51714776266003,206.66273568176817
k_9a84ba99_1,other,스포츠·레저용품,ok,34.30216556555173,55.017588713919196,42.174217572736914,158.63184516700116,34.765514455468875,113.63687727957858
k_8a40ae79_0,other,통신기기,ok,51.451761976813714,16.24922789850779,156.4242666945592,77.75495723599427,166.26776070934633,59.04915179292352
k_38874e32_0,other,가구,ok,28.1538883063018,146.79686195118936,83.26962298208986,161.55290085868782,51.24514977850395,498.97007730774965
k_adcf5047_0,other,스포츠·레저용품,ok,20.067432249920007,11.57903104297608,139.41251007922287,11.617035247532904,149.4870491718994,11.20244313853903
k_612a743d_0,other,가구,ok,5.811623211227957,36.63459931446871,135.21583900220685,101.73923912493437,206.23164215838491,76.28204283556546
k_afa6714a_0,other,아동·유아용품,ok,41.121612563434354,132.242401827189,98.12091443360384,112.1998352111133,81.4248021331607,122.78841929960534
k_670a9dda_1,other,가방,ok,55.14343397144551,49.58127825538647,76.96536789292966,111.81983765037118,54.88814116897706,68.73360460142861
k_252e7623_0,other,가구,ok,75.89088278120381,58.54675519314863,148.8263634942049,92.77154737303862,95.49305811914638,71.28274661631433
k_ddd51ae8_0,other,생활용품,ok,39.41773007558436,83.17767587000847,53.72698819404448,144.57749699453296,35.436842828944876,82.49953471670379
k_acb6c2ca_1,seasonal,스포츠·레저용품,ok,35.162601898012824,32.13331257929632,143.3016422436258,24.97728589247552,486.72673720155865,19.727768291221835
k_ab9db4cf_1,seasonal,음·식료품,ok,44.07764651432144,22.428954490323232,152.17931469476352,79.21779863545177,229.05598804615187,45.70013607675923
k_b335c59a_1,seasonal,생활용품,ok,43.06572142282885,43.058538442177316,98.8463399919617,151.62403357904805,79.89680013710141,180.25018372201356
k_edd066cd_0,seasonal,생활용품,ok,79.01845259488103,72.65937691202483,147.6071035982544,86.19877110484765,75.80914057956598,67.88861253367887
k_37be5a7c_1,seasonal,생활용품,ok,88.44605616035957,100.0,163.5107965773968,133.33333333333331,90.31208636282652,100.0
k_f435898e_1,seasonal,자동차 및 자동차용품,ok,30.184561791764907,16.99539221783734,90.9284390652452,138.5547628589815,77.55982617071369,230.58537559097707
k_184a67a8_1,seasonal,가구,ok,36.965360429288594,61.413278950152716,50.805057402619944,128.90136920891175,45.71403603100628,73.14320568664637
k_b98b715f_1,seasonal,생활용품,ok,29.829351841530897,126.39884433063229,141.98594206310617,159.15018216232693,450.6045107425865,839.7653330557445
k_acb6c2ca_0,seasonal,스포츠·레저용품,ok,82.43370438739456,72.4954740576047,162.31272621501074,144.68014919089043,114.7458559838511,95.71580796178098
k_0725b8c0_1,seasonal,생활용품,ok,63.822670769353664,97.29733126334543,142.27998650159208,189.82121490228508,82.11512689140538,97.4891844748975
k_ce27a3cc_0,seasonal,기타,ok,2097.5091069185664,63.44907752446004,146.8921581540857,97.79966614211176,263.30469043925194,120.36424295691141
k_4305fe92_0,seasonal,스포츠·레저용품,ok,100.0,98.34988212384631,200.0,195.74026689836325,152.1961948267132,100.6101561743078
k_91987866_0,seasonal,스포츠·레저용품,ok,115.32164862144595,,157.71513503235408,200.0,1279.2195605282445,
k_cd843d4c_0,seasonal,가구,ok,15.931177024828575,9.467131983175472,78.21227446528115,73.37401975890432,70.56760161018325,56.94392601391737
k_a2e87407_1,seasonal,생활용품,ok,92.49712025975218,100.0,124.02768526340687,200.0,151.03739381074476,100.0
k_5ee7fd21_0,seasonal,자동차 및 자동차용품,ok,81.25446639089371,71.99547955304158,178.95159164940165,145.69468853185114,184.17800185494633,70.46041679399302
k_1660ad78_1,seasonal,컴퓨터 및 주변기기,ok,68.447122704834,70.75981812093445,105.33375334201153,140.0898750229362,68.61995316261937,81.88338465954959
k_184a67a8_0,seasonal,가구,ok,126.62814422267978,79.7339446046976,95.55173451397366,177.53197516546135,70.06306814733661,226.63738259968454
k_b7ed9fb1_1,seasonal,사무·문구,ok,127.18987245860069,156.8448883373864,119.65510381947877,162.63549298560486,218.44261792738249,772.1001884762692
k_b5abf4f3_1,seasonal,생활용품,ok,65.93558180849675,,32.78800977318808,,65.93558180849675,
k_bc302730_1,seasonal,통신기기,ok,68.34965257382292,86.58254341868972,115.70702871355698,155.33232085464766,62.69376259172875,81.78952762569295
k_0ac4201f_1,seasonal,화장품,ok,92.32874308941592,81.73028147187387,181.04663359493702,94.7685861669465,101.06849954672397,87.14903427058562
k_f435898e_0,seasonal,자동차 및 자동차용품,ok,28.77197097455444,1518.5357466746896,141.71780189446218,192.24145708977372,250.51592927762502,4441.283708979964
k_9646c351_1,seasonal,컴퓨터 및 주변기기,ok,565.773988440004,204.23234936546936,124.52537700083315,99.18383063900994,372.8542544893571,199.49302564446535
k_1d2732ef_0,seasonal,컴퓨터 및 주변기기,ok,79.31417786802257,64.8127586022839,160.9807237942663,78.2589805384331,94.29507210368283,72.03423809201392
k_0ff83046_1,seasonal,스포츠·레저용품,ok,39.1623743939916,57.639639577624834,144.2498705445688,94.44810570114936,288.9335539200863,107.21625576984317
k_9c3c24ec_1,seasonal,스포츠·레저용품,ok,85.48165827395846,100.0,49.76300854842009,133.33333333333331,85.48165827395846,100.0
k_c3fe93ba_1,seasonal,서적,ok,,46.7295211549508,200.0,153.65884829097567,,102.88313044994197
k_ffdd9f82_0,seasonal,생활용품,ok,27.855938940904686,5045.414450179351,22.974401680920323,159.4010985824453,16.927855285282906,145.43394506428027
k_bd697db5_0,seasonal,자동차 및 자동차용품,ok,49.1274456709811,75.6772190299253,117.42045835583458,135.13417852840604,78.90239226131985,74.9905063010127
k_6989574b_0,seasonal,가방,ok,75.09284138681944,50.43263512599165,173.41261686976705,81.05837236911731,279.3929708358912,53.566230394137804
k_0725b8c0_0,seasonal,생활용품,ok,18.62614916974687,83.26277284670127,80.46219843835325,180.8833022547646,34.120441692347,147.75606674671099
k_f25e2390_0,stable,애완용품,ok,230.30946776941036,,137.42520790157863,200.0,323.4284575294981,
k_4a3ca931_1,stable,생활용품,ok,19.551312960902365,3.4726741477705136,19.413603902803896,3.4207962011922484,20.602725656417988,3.445323810081797
k_e24fc9fc_1,stable,화장품,ok,43.71352334412039,59.778573785199775,89.92136404007566,44.26643510961894,106.64630214139447,58.393572792844715
k_bb135bac_0,stable,가구,ok,25.293944775023096,47.84823243164504,31.01949086428433,63.52761024037531,27.55869870965094,49.89447574273081
k_391fc663_0,stable,가구,ok,40.57390046163016,18.06185379230938,32.3193731670104,80.02653759313918,37.75481560968596,57.61776286998003
k_f5f2ab9b_1,stable,아동·유아용품,ok,66.4818436233615,55.086877634912646,111.00394598342946,81.06451980305897,66.58203655270766,60.04799337378189
k_26223717_1,stable,스포츠·레저용품,ok,74.22101958863392,,145.47686853305166,200.0,104.70149320428605,
k_e24fc9fc_0,stable,화장품,ok,23.507677021372896,53.854447567998996,24.74800978420535,42.78791379589359,23.43276544637031,50.21948736562252
k_33ac3e28_1,stable,스포츠·레저용품,ok,81.89192459777139,50.460299647843144,56.0398832383549,38.246765698878576,75.62392048938858,44.47305146559848
k_1900267e_0,stable,생활용품,ok,9.966105798224179,14.82045133261628,8.957627206102387,15.121753850877282,9.040630526184511,14.636881079896948
k_e7df4cd2_1,stable,의복,ok,120.13929916162954,137.86281080930652,116.5545433535294,69.6729013275652,215.69287946170118,99.30175979662214
k_232a6014_1,stable,애완용품,ok,36.03806290392457,11.50467347651315,143.51193545101896,10.835063458282194,216.37885598120968,11.604739870392123
k_e38db885_1,stable,생활용품,ok,46.97869070682836,32.592187676629024,57.07239068132021,39.170962657700684,47.275330682806235,32.9585611910508
k_a3e9a2c7_1,stable,생활용품,ok,11.64876455947078,9.3966555291691,11.139603320558548,8.84691321134269,11.780717776467647,8.923809365379688
k_6bb0724e_0,stable,가전·전자,ok,107.18962381448253,34.35167735917257,156.59575617246244,43.59336398003823,402.72686567071247,38.85982939552541
k_0bae85eb_1,stable,생활용품,ok,23.20981847501331,18.68678875245762,20.060459910387372,16.89429792199253,22.557475194918027,18.463067442199304
k_5b815461_1,stable,컴퓨터 및 주변기기,ok,14.647603776687562,25.983524522660552,16.40631156642577,29.199765722390335,14.088731457901583,25.627874175427372
k_e48cc16a_0,stable,컴퓨터 및 주변기기,ok,53.863251425597305,77.89518524527429,76.55445731048115,133.23745588636973,53.91776635506953,79.36988212134185
k_6d803cb7_1,stable,스포츠·레저용품,ok,13.918727382011298,21.757851062879727,12.390331366578817,19.44104262984607,14.934231542360177,22.113116557447
k_14d79857_1,stable,스포츠·레저용품,ok,10.654030289030924,58.929822845185306,74.32889288810468,122.96992115430454,60.09458000397036,105.23714244771645
k_3d871de0_0,stable,사무·문구,ok,8.907832282500513,17.334867913365017,8.460986734571035,19.59622068048211,8.918629063720001,18.364262241513966
k_7e3f87d1_1,stable,컴퓨터 및 주변기기,ok,28.868530590893897,14.149057110944621,29.17545850550472,15.750273398347089,29.367446809152455,15.530237309306269
k_cb3dd9ce_1,stable,스포츠·레저용품,ok,18.918812660983406,17.436056704471934,18.117039293318516,20.60643161383957,17.63793934819986,18.79749271001646
k_955fee92_1,stable,가구,ok,76.81799480552455,45.56680377714186,54.35406678431721,36.776448407912646,74.99935250239022,44.38467550806016
k_66922902_1,stable,애완용품,ok,20.975733123937783,24.889010017485553,18.20991366906191,21.63734928328643,20.04795612736717,23.089289558909
k_916c9de0_0,stable,화장품,ok,37.35041510734041,35.06966030087733,46.97938654915196,96.06103365042911,39.57246850355046,74.9055454982122
k_20d83f3e_1,stable,가방,ok,31.55948205683037,25.224342037247027,26.657022475398833,21.05585471642028,31.844078687621604,23.323049102252696
k_e2aee089_1,stable,스포츠·레저용품,ok,52.241204463843275,41.23424477640076,93.48660832620678,44.34779758136791,163.38716079256073,39.25183630449067
k_712e6ed8_0,stable,자동차 및 자동차용품,ok,234.90120578558327,12.235808505376633,74.15392533816204,13.163344984475204,65.96301868161636,12.145649436645908
k_c3867b46_0,stable,스포츠·레저용품,ok,35.060335894226434,110.6775283543618,28.42404369483102,70.90920711405776,31.61183328177976,109.71224784421895
k_e9d99831_0,stable,컴퓨터 및 주변기기,ok,6.393176234715954,13.77628535847756,6.184721273430443,12.95579336025782,6.394965205434317,13.106527715377736
k_2be17df1_0,stable,가방,ok,17.055037703369837,8.48006634926124,19.580481617322388,9.083124161467266,18.36276375122633,8.866363451080801
