seller_id,type,status,mape_val,mape_test,smape_val,smape_test,wape_val,wape_test
k_eba88037_0,other,ok,40.88528136377432,42.351261192801246,150.4636494198243,151.2428797985696,161.87764396130567,167.52493335546657
k_07017df3_1,other,ok,10.282173955071253,159.79475301927275,136.59313539253156,162.941834972732,146.29762056215725,695.8617484410981
k_49e7217c_0,other,ok,36.72110374148495,74.59046020777016,98.15705033897049,122.06573605224955,65.77583318030283,81.05128388534932
k_78744a20_1,other,ok,128.33066386488355,19.424211814529666,58.88677661153762,81.34090388351348,41.32172158274118,76.6019754302501
k_a3082f44_0,other,ok,52.86337012348806,,45.07780684513359,200.0,37.20418672505178,
k_575df70b_1,other,ok,29.047358313130054,45.153434565016404,144.66097668005443,105.91038188841134,220.9350668975365,72.41810995306601
k_e5e33c0d_0,other,ok,256.8044857377309,538.8159645332312,106.01030211708039,113.3460751816975,200.44727004784195,229.8361151319442
k_f4db9b37_0,other,ok,167.123647460449,80.84886212400771,71.04465769541025,45.04031698529307,70.44302465498052,37.38827783016625
k_5236605f_0,other,ok,86.63461918129062,52.39231083638439,113.5064429551191,55.14339335038675,91.57912853959921,49.41280411114707
k_11305281_0,other,ok,428.171814263101,46.36515959000848,178.774384602126,61.377803609255764,1399.0728570106305,48.164867885954095
k_b080809e_0,other,ok,55.01256627655161,65.34788015798087,100.83455342981256,53.48507579672076,85.54077870282833,55.49833258382109
k_38874e32_1,other,ok,115.66675770574915,63.86273830831809,157.76136381847945,149.4686767111709,564.8065919356583,390.6151546469903
k_0b18d63d_1,other,ok,64.00713907293091,84.0232095758404,98.2999707465753,165.0096990253822,64.29642293198971,94.97144733898561
k_cf2384dd_1,other,ok,21.761834530807192,14.21368288270039,79.98692194486071,77.42214780538163,58.310776101181496,63.19361091131681
k_f435898e_0,other,ok,158.6497704972489,291.42884103889855,65.47858849229223,110.19504031113641,67.08585782705985,105.74791269014983
k_91f0eec2_0,other,ok,25.3205229143716,79.29659648560012,142.99694630677166,114.05333603292232,160.3932237731609,103.34461913618827
k_c2d70ce2_1,other,ok,776.2642007648243,2474.4473142193756,126.96862958031392,129.15253610260194,206.76706893044056,137.52592615173887
k_c0312193_1,other,ok,13.638418892253437,48.2122353618948,75.61384040951462,154.50861733458038,61.000552079900785,158.22089531898175
k_28ea411b_1,other,ok,71.5630340964284,41.5227212571371,52.45475600834979,144.7947039353784,60.401147155939704,319.7262590348485
k_f0b47fbb_0,other,ok,73.9171147440826,56.6929353157073,172.41720771964088,79.30458615746012,159.62491880087921,57.57094416292146
k_bb135bac_0,other,ok,21.872740538763143,22.489464322826272,84.92629482952755,141.77957916207907,56.37265059109168,181.71872963685007
k_9d489893_1,other,ok,19.495404349695693,65.88516315867116,81.36263174845682,149.85303739804218,97.49479806507458,541.294046739531
k_538caafd_1,other,ok,64.73011236492425,101.59921058190955,106.81040494342867,102.0202921919834,132.39060170310506,166.73712754661884
k_31ae0774_1,other,ok,30.993151486649012,14.85075299074885,83.21178930104104,76.06192436165756,72.66642097778383,60.61199654769393
k_b37c4c02_1,other,ok,142.31159698652309,22.646828453496273,134.2199403501678,141.84622628247655,100.9075956131699,193.73405229145254
k_538caafd_0,other,ok,14.109025116854879,45.293664164915995,137.7264301397087,152.85145839715264,174.90365479373827,159.1540263241688
k_6bd69102_0,other,ok,41.88622093735305,4.579376041404015,54.032258163228484,134.82562323078523,42.49340324615895,224.2007481599852
k_57989161_1,other,ok,41.07591748031284,38.598927702888886,101.15411136776606,98.66536633516864,84.08467225055257,66.37175341781658
k_f5f2ab9b_0,other,ok,35.82351999937396,79.88801390026529,96.83072572486431,177.67418362057026,66.41629686443032,119.80442166807734
k_a2e87407_1,other,ok,71.13118924382714,16.370036641585134,97.74489921177675,76.12784859094806,159.35081609038107,65.61438280761207
k_52d76513_1,other,ok,54.07468956067484,44.08162031558175,82.33688531121798,32.89995513278938,68.09145262829203,36.64448600364209
k_184a67a8_1,other,ok,28.180126747081502,55.08336675270572,92.53092579576166,158.67358840201052,85.37955642026981,158.74470206333277
k_e81e1f9c_0,other,ok,33.94994620512752,69.90488948646278,146.96373992028015,109.73183490410186,115.7456908793574,73.21305132476051
k_33cbda87_0,seasonal,ok,9.507759078197468,40.24759097994466,136.66076862490178,87.11101882486035,269.07586207815257,103.52047500324053
k_1782ce2d_1,seasonal,ok,39.061171680064184,,109.07860622918741,200.0,77.16810122744354,
k_f8d5c708_0,seasonal,ok,15.404294494940277,57.51318530907055,13.61820662979151,92.42868554040967,13.683758431015235,122.54795080322242
k_1f7fd2a6_1,seasonal,ok,,,200.0,200.0,,
k_f84fa566_0,seasonal,ok,128.59280819089219,29.470056780331316,101.41689423940963,37.619376516717224,91.65203598541018,33.81164334850804
