C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
상품군별,인터넷쇼핑,80931,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202003,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,86909,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202004,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,82169,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202005,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,75891,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202006,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,79504,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202007,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,72768,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202008,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,81214,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202009,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,82228,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202010,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,92322,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202011,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,112654,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202012,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,76331,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202101,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,70929,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202102,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,81193,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202103,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,85608,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202104,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,78558,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202105,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,71013,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202106,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,73392,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202107,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,68068,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202108,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,67934,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202109,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,78388,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202110,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,83407,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202111,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,110133,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202112,2023-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,69713,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202201,2024-02-28,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,60981,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202202,2024-02-28,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,74069,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202203,2024-02-28,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,85998,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202204,2024-02-28,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,74908,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202205,2024-02-28,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,66297,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202206,2024-02-28,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,63197,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202207,2024-02-28,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,68743,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202208,2024-02-28,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,68709,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202209,2024-02-28,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,82669,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202210,2024-02-28,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,90972,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202211,2024-02-28,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,108600,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202212,2024-02-28,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,69509,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202301,2025-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,71367,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202302,2025-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,98833,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202303,2025-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,101064,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202304,2025-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,87439,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202305,2025-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,80633,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202306,2025-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,75084,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202307,2025-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,77147,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202308,2025-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,81359,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202309,2025-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,88574,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202310,2025-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,93288,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202311,2025-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,106500,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202312,2025-02-24,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,68072,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202401,2026-02-25,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,65671,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202402,2026-02-25,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,90604,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202403,2026-02-25,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,96658,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202404,2026-02-25,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,83522,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202405,2026-02-25,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,71827,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202406,2026-02-25,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,73073,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202407,2026-02-25,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,75488,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202408,2026-02-25,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,74236,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202409,2026-02-25,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,87186,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202410,2026-02-25,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,91357,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202411,2026-02-25,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,104235,20,011,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202412,2026-02-25,Goods for infants and children,아동·유아용품,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,계,1193353,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201901,2021-02-23,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,867434,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201902,2021-02-23,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1027271,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201903,2021-02-23,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1058853,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201904,2021-02-23,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1111609,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201905,2021-02-23,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1040151,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201906,2021-02-23,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1092958,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201907,2021-02-23,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1215522,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201908,2021-02-23,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1233759,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201909,2021-02-23,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1190483,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201910,2021-02-23,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1198157,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201911,2021-02-23,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1217181,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201912,2021-02-23,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1355630,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202001,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1419357,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202002,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1548428,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202003,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1434034,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202004,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1405946,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202005,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1357491,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202006,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1496279,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202007,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1553827,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202008,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1895413,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202009,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1554795,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202010,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1655339,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202011,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1879418,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202012,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1981958,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202101,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1741479,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202102,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1840361,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202103,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1823237,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202104,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1873785,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202105,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1788855,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202106,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1903206,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202107,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1982391,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202108,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2080059,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202109,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1901883,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202110,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1934971,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202111,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2062019,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202112,2023-02-24,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2323255,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202201,2024-02-28,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1964165,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202202,2024-02-28,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2278847,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202203,2024-02-28,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2132255,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202204,2024-02-28,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2192917,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202205,2024-02-28,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2098525,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202206,2024-02-28,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2152629,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202207,2024-02-28,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2512599,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202208,2024-02-28,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2252254,00,012,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202209,2024-02-28,Food ＆ beverages,음·식료품,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
